customer_id,transaction_count,promo_usage_count,quantity,avg_order_value,first_purchase_date,last_purchase_date,purchase_recency,customer_tenure,payment_method_count,future_spend,total_spent
78101,1,0,1,5.031,2021-07-25 21:57:00,2021-07-25 21:57:00,159.0853880813426,159.0853880813426,1,0.0,5.031
84592,1,0,4,58.485,2021-07-25 21:59:00,2021-07-25 21:59:00,159.08364262846067,159.08364262846067,1,0.0,116.971
41085,1,0,1,10.957,2021-07-25 22:00:00,2021-07-25 22:00:00,159.08304703033565,159.08304703033565,1,0.0,10.957
67609,1,0,2,32.456,2021-07-25 22:17:00,2021-07-25 22:17:00,159.07134364787038,159.07134364787038,1,7.855,32.456
45546,1,0,1,6.41,2021-07-25 22:23:00,2021-07-25 22:23:00,159.06726390392362,159.06726390392362,1,0.0,6.41
62482,1,1,1,3.843,2021-07-25 22:30:00,2021-07-25 22:30:00,159.06207301606483,159.06207301606483,1,9.809,3.843
66806,1,0,1,10.986,2021-07-25 22:42:00,2021-07-25 22:42:00,159.05384601125,159.05384601125,1,0.0,10.986
12183,1,0,1,15.514,2021-07-25 22:44:00,2021-07-25 22:44:00,159.0523497924074,159.0523497924074,1,0.0,15.514
93198,1,1,3,31.433,2021-07-25 23:07:00,2021-07-25 23:07:00,159.03647543898148,159.03647543898148,1,0.0,31.433
32194,1,1,1,21.041,2021-07-25 23:53:00,2021-07-25 23:53:00,159.00467094494212,159.00467094494212,1,0.0,21.041
69459,2,1,3,18.545,2021-01-22 22:26:00,2021-07-25 23:55:00,159.00343523539354,343.065229216875,2,14.253,37.091
9825,1,0,1,17.718,2021-07-26 00:02:00,2021-07-26 00:02:00,158.99847567881946,158.99847567881946,1,0.0,17.718
15439,1,0,1,19.41,2021-07-26 00:06:00,2021-07-26 00:06:00,158.99531025699073,158.99531025699073,1,0.0,19.41
4125,2,0,4,34.991,2021-01-21 02:08:00,2021-07-26 00:44:00,158.9688399657986,344.91107376209493,1,38.203,104.972
62348,1,1,2,33.623,2021-07-26 00:50:00,2021-07-26 00:50:00,158.96515887453702,158.96515887453702,1,0.0,33.623
70207,2,0,3,21.72,2021-01-20 23:37:00,2021-07-26 01:22:00,158.9424360061458,345.0153179505903,2,14.624,43.44
35928,1,0,2,32.449,2021-07-26 01:58:00,2021-07-26 01:58:00,158.91803685099538,158.91803685099538,1,0.0,32.449
11945,1,0,1,14.305,2021-07-26 02:00:00,2021-07-26 02:00:00,158.91597432261574,158.91597432261574,1,0.0,14.305
49720,1,0,1,20.299,2021-07-26 02:01:00,2021-07-26 02:01:00,158.91573172439814,158.91573172439814,1,0.0,20.299
46505,2,2,2,10.75,2021-01-18 00:52:00,2021-07-26 02:04:00,158.91349465197916,347.9634830779051,1,9.964,21.5
90717,1,0,1,14.854,2021-07-26 02:08:00,2021-07-26 02:08:00,158.91100748451387,158.91100748451387,1,0.0,14.854
27031,1,0,1,3.596,2021-07-26 02:13:00,2021-07-26 02:13:00,158.9069970356597,158.9069970356597,1,9.084,3.596
15974,2,2,13,125.943,2021-01-22 23:48:00,2021-07-26 02:22:00,158.90073855513887,343.00789133291664,1,72.069,881.603
44612,1,1,1,14.106,2021-07-26 02:32:00,2021-07-26 02:32:00,158.8940545217824,158.8940545217824,1,0.0,14.106
26701,2,0,6,69.123,2021-01-20 22:03:00,2021-07-26 02:39:00,158.88955990934028,345.0811224093403,2,62.156,276.492
47207,1,0,1,12.746,2021-07-26 02:43:00,2021-07-26 02:43:00,158.8862685573264,158.8862685573264,1,0.0,12.746
52853,1,0,2,20.287,2021-07-26 02:47:00,2021-07-26 02:47:00,158.88334105559028,158.88334105559028,1,0.0,20.287
61711,3,3,3,14.892,2021-01-19 01:11:00,2021-07-26 02:49:00,158.88254716611112,346.95018605499996,1,25.318,44.677
27202,1,0,1,16.829,2021-07-26 02:49:00,2021-07-26 02:49:00,158.88254254043983,158.88254254043983,1,16.802,16.829
63052,1,0,1,24.339,2021-07-26 02:56:00,2021-07-26 02:56:00,158.87729714082175,158.87729714082175,1,0.0,24.339
60079,1,0,1,11.992,2021-07-26 03:11:00,2021-07-26 03:11:00,158.86704792741898,158.86704792741898,1,27.232,11.992
22005,1,0,1,16.425,2021-07-26 03:18:00,2021-07-26 03:18:00,158.8618677025463,158.8618677025463,1,0.0,16.425
55431,2,2,2,19.961,2021-01-21 00:25:00,2021-07-26 03:20:00,158.86062468011573,344.98254597641204,1,76.737,39.923
71256,1,1,1,16.773,2021-07-26 03:23:00,2021-07-26 03:23:00,158.85881043945602,158.85881043945602,1,0.0,16.773
28253,2,0,2,6.593,2021-03-24 03:11:00,2021-07-26 03:26:00,158.85658065010415,282.86683527973383,1,19.97,13.186
52168,2,6,6,53.416,2021-01-19 03:31:00,2021-07-26 03:37:00,158.84916117510417,346.85287645288196,2,34.434,320.495
66541,1,0,1,12.778,2021-07-26 03:38:00,2021-07-26 03:38:00,158.84853055261573,158.84853055261573,1,0.0,12.778
19990,1,0,1,10.304,2021-07-26 03:43:00,2021-07-26 03:43:00,158.84453585174768,158.84453585174768,1,0.0,10.304
87546,2,0,2,17.131,2021-01-23 02:02:00,2021-07-26 04:20:00,158.81913879983796,342.91507629983795,2,14.627,34.262
65859,2,0,2,15.524,2021-01-22 04:36:00,2021-07-26 04:42:00,158.80384022055557,343.8079953131481,1,17.041,31.049
84763,1,0,1,22.439,2021-07-26 05:40:00,2021-07-26 05:40:00,158.7636015052199,158.7636015052199,1,0.0,22.439
46,2,1,2,11.097,2021-01-22 03:23:00,2021-07-26 05:42:00,158.76215315831018,343.85866936201387,2,22.0,22.194
82102,2,2,2,6.4,2021-01-21 01:58:00,2021-07-26 05:54:00,158.75387240186342,344.9176918463079,1,15.954,12.8
7616,1,0,1,20.476,2021-07-26 06:02:00,2021-07-26 06:02:00,158.74794504560185,158.74794504560185,1,0.0,20.476
26458,1,0,1,15.403,2021-07-26 06:04:00,2021-07-26 06:04:00,158.74671220265046,158.74671220265046,1,0.0,15.403
68868,1,1,1,16.498,2021-07-26 06:11:00,2021-07-26 06:11:00,158.74205182311343,158.74205182311343,1,0.0,16.498
95499,1,0,2,43.867,2021-07-26 06:12:00,2021-07-26 06:12:00,158.74124451996528,158.74124451996528,1,18.888,43.867
86677,2,0,2,24.204,2021-01-21 01:49:00,2021-07-26 06:22:00,158.73408355921296,344.923771059213,1,20.719,48.408
39525,1,1,1,17.409,2021-07-26 06:44:00,2021-07-26 06:44:00,158.71912437028934,158.71912437028934,1,0.0,17.409
76824,1,0,2,17.684,2021-07-26 06:49:00,2021-07-26 06:49:00,158.71579315443287,158.71579315443287,1,0.0,17.684
91429,1,0,1,8.222,2021-07-26 07:07:00,2021-07-26 07:07:00,158.70307941686343,158.70307941686343,1,0.0,8.222
57829,1,0,10,105.828,2021-07-26 07:20:00,2021-07-26 07:20:00,158.69391972988424,158.69391972988424,1,0.0,105.828
60940,1,0,8,127.896,2021-07-26 07:51:00,2021-07-26 07:51:00,158.67244456687501,158.67244456687501,1,0.0,767.374
71413,2,2,2,29.518,2021-01-20 05:06:00,2021-07-26 08:16:00,158.65494994361111,345.7872879065741,1,19.226,59.037
88875,1,0,1,12.871,2021-07-26 09:03:00,2021-07-26 09:03:00,158.62290924793982,158.62290924793982,1,42.152,12.871
23845,2,0,2,15.301,2021-01-21 06:05:00,2021-07-26 09:04:00,158.6220746762037,344.7463570836111,1,43.513,30.601
39811,1,0,1,8.851,2021-07-26 09:04:00,2021-07-26 09:04:00,158.62200395251156,158.62200395251156,1,0.0,8.851
11555,1,0,5,67.092,2021-07-26 09:10:00,2021-07-26 09:10:00,158.61796782862268,158.61796782862268,1,0.0,268.368
50004,2,1,3,31.244,2021-01-22 06:02:00,2021-07-26 09:19:00,158.61150307846066,343.7484012266088,1,11.589,62.488
25361,1,0,1,11.262,2021-07-26 09:23:00,2021-07-26 09:23:00,158.60837838525464,158.60837838525464,1,0.0,11.262
30954,1,0,1,11.238,2021-07-26 10:07:00,2021-07-26 10:07:00,158.5779471559838,158.5779471559838,1,0.0,11.238
24292,1,0,1,22.013,2021-07-26 10:23:00,2021-07-26 10:23:00,158.56725988721067,158.56725988721067,1,0.0,22.013
76774,2,0,4,30.274,2021-01-20 10:31:00,2021-07-26 10:34:00,158.5596017522801,345.5616040670949,1,29.517,121.096
43327,1,0,5,82.512,2021-07-26 11:32:00,2021-07-26 11:32:00,158.51929200700232,158.51929200700232,1,42.964,165.024
21927,1,9,13,196.968,2021-07-26 11:48:00,2021-07-26 11:48:00,158.50829552067128,158.50829552067128,1,0.0,1772.714
57137,1,0,1,8.19,2021-07-26 12:22:00,2021-07-26 12:22:00,158.48422346412036,158.48422346412036,1,0.0,8.19
37336,1,0,1,12.749,2021-07-26 13:05:00,2021-07-26 13:05:00,158.45450061128471,158.45450061128471,1,0.0,12.749
54479,1,0,2,26.06,2021-07-26 13:57:00,2021-07-26 13:57:00,158.41836494027777,158.41836494027777,1,0.0,52.12
12781,2,1,11,38.565,2021-03-23 13:33:00,2021-07-26 14:10:00,158.40939069723382,283.43502727130783,1,11.865,77.129
38367,1,1,1,5.545,2021-07-26 14:33:00,2021-07-26 14:33:00,158.39343444864582,158.39343444864582,1,0.0,5.545
65132,1,0,1,18.896,2021-07-26 14:36:00,2021-07-26 14:36:00,158.39121887427083,158.39121887427083,1,0.0,18.896
49607,2,2,2,15.974,2021-01-23 12:11:00,2021-07-26 15:04:00,158.37201109336806,342.4918953526273,2,16.911,31.948
39348,1,0,7,118.056,2021-07-26 15:05:00,2021-07-26 15:05:00,158.37129487155093,158.37129487155093,1,0.0,472.225
41153,3,0,18,149.893,2021-01-21 10:34:00,2021-07-26 15:06:00,158.37082152057872,344.55906226131947,2,60.116,2398.285
92458,2,0,5,39.441,2021-01-20 11:22:00,2021-07-26 15:24:00,158.35797044912036,345.5261764676389,1,0.0,197.204
30051,1,1,1,16.698,2021-07-26 15:38:00,2021-07-26 15:38:00,158.3480837582176,158.3480837582176,1,37.544,16.698
23236,2,1,10,34.611,2021-01-21 12:57:00,2021-07-26 15:44:00,158.34418378618057,344.459727767662,1,53.817,69.223
68104,2,1,5,36.952,2021-01-21 13:31:00,2021-07-26 16:11:00,158.32502645427084,344.43658895427086,1,6.694,110.857
10007,1,1,1,15.423,2021-07-26 16:18:00,2021-07-26 16:18:00,158.32060567143517,158.32060567143517,1,0.0,15.423
86873,1,0,1,20.72,2021-07-26 16:18:00,2021-07-26 16:18:00,158.32025330008102,158.32025330008102,1,0.0,20.72
36547,1,1,1,23.736,2021-07-26 18:02:00,2021-07-26 18:02:00,158.24831447008103,158.24831447008103,1,0.0,23.736
7626,2,0,2,25.299,2021-01-23 15:40:00,2021-07-26 18:12:00,158.24156458135417,342.3471201369097,1,14.548,50.599
86683,2,2,3,22.828,2021-01-23 16:31:00,2021-07-26 18:14:00,158.2396925469213,342.3116254172917,1,23.343,68.485
40717,2,1,15,116.477,2021-03-24 17:51:00,2021-07-26 18:22:00,158.23462235181714,282.25612698144676,1,17.401,232.954
79238,1,1,1,15.376,2021-07-26 18:24:00,2021-07-26 18:24:00,158.2332413170602,158.2332413170602,1,0.0,15.376
67388,1,0,6,122.835,2021-07-26 18:48:00,2021-07-26 18:48:00,158.21605150460647,158.21605150460647,1,10.348,737.009
75861,2,1,2,34.169,2021-01-22 15:22:00,2021-07-26 18:54:00,158.21208278856483,343.359305010787,2,12.295,68.338
79524,2,1,2,15.562,2021-03-23 19:10:00,2021-07-26 19:38:00,158.18193447421297,283.20082336310185,2,7.814,31.124
16868,2,2,2,8.78,2021-01-23 17:08:00,2021-07-26 19:50:00,158.17294531158564,342.2854684597338,2,16.176,17.56
92078,2,0,2,10.61,2021-01-21 16:22:00,2021-07-26 20:32:00,158.14439535767363,344.31762452434026,2,13.44,21.219
39998,1,1,2,24.876,2021-07-26 22:14:00,2021-07-26 22:14:00,158.07345795163195,158.07345795163195,1,0.0,24.876
32871,2,1,2,10.616,2021-01-22 21:37:00,2021-07-26 22:32:00,158.06045145981483,343.0990162746296,1,21.086,21.232
86996,1,0,1,27.899,2021-07-26 22:44:00,2021-07-26 22:44:00,158.0521364531134,158.0521364531134,1,0.0,27.899
59605,2,0,7,103.936,2021-01-24 21:26:00,2021-07-26 22:45:00,158.05158608265046,341.10635460116896,2,38.147,519.679
55183,2,0,2,11.176,2021-01-21 21:19:00,2021-07-26 22:52:00,158.0468405353241,344.1116090538426,1,15.128,22.352
42934,1,1,1,16.685,2021-07-26 22:54:00,2021-07-26 22:54:00,158.04550789981482,158.04550789981482,1,0.0,16.685
77275,1,0,4,82.829,2021-07-26 22:54:00,2021-07-26 22:54:00,158.0453212637037,158.0453212637037,1,0.0,331.316
4677,1,0,1,20.854,2021-07-26 22:55:00,2021-07-26 22:55:00,158.0447904237963,158.0447904237963,1,0.0,20.854
60188,2,1,4,29.54,2021-01-21 22:32:00,2021-07-26 23:20:00,158.027470697581,344.06054940128473,1,17.266,59.079
17188,2,4,5,62.507,2021-01-23 21:50:00,2021-07-26 23:21:00,158.02673860068288,342.0901876747569,2,6.079,250.027
4148,1,0,1,5.951,2021-07-26 23:48:00,2021-07-26 23:48:00,158.00787656449074,158.00787656449074,1,0.0,5.951
57846,1,0,4,20.184,2021-07-26 23:48:00,2021-07-26 23:48:00,158.00777696123842,158.00777696123842,1,0.0,20.184
86215,2,2,2,17.535,2021-04-23 22:08:00,2021-07-27 00:04:00,157.99704616362268,252.07757857103007,1,39.311,35.071
68871,1,0,1,6.22,2021-07-27 00:18:00,2021-07-27 00:18:00,157.98720333563656,157.98720333563656,1,11.665,6.22
37146,1,1,3,19.169,2021-07-27 00:36:00,2021-07-27 00:36:00,157.9747769343287,157.9747769343287,1,120.661,19.169
4473,2,0,2,10.202,2021-01-21 23:33:00,2021-07-27 01:14:00,157.9486021329861,344.0182317626157,1,45.651,20.404
62257,1,0,1,32.869,2021-07-27 01:16:00,2021-07-27 01:16:00,157.94661433275465,157.94661433275465,1,0.0,32.869
79283,1,0,1,16.729,2021-07-27 01:32:00,2021-07-27 01:32:00,157.93555173065974,157.93555173065974,1,0.0,16.729
50282,1,0,1,26.129,2021-07-27 01:41:00,2021-07-27 01:41:00,157.92921160627313,157.92921160627313,1,0.0,26.129
24524,2,6,8,86.245,2021-01-22 22:40:00,2021-07-27 02:10:00,157.90955294702547,343.0551200766551,2,53.844,603.715
13815,1,1,1,21.869,2021-07-27 02:22:00,2021-07-27 02:22:00,157.9008011208912,157.9008011208912,1,0.0,21.869
59224,1,0,1,9.262,2021-07-27 03:13:00,2021-07-27 03:13:00,157.86584373556713,157.86584373556713,1,0.0,9.262
42760,1,0,1,16.959,2021-07-27 04:27:00,2021-07-27 04:27:00,157.81394743869214,157.81394743869214,1,0.0,16.959
79700,1,0,2,20.004,2021-07-27 04:40:00,2021-07-27 04:40:00,157.80537505751155,157.80537505751155,1,0.0,40.007
81573,1,0,1,9.002,2021-07-27 04:51:00,2021-07-27 04:51:00,157.7978757764236,157.7978757764236,1,0.0,9.002
62248,1,0,1,13.186,2021-07-27 04:53:00,2021-07-27 04:53:00,157.7964109746065,157.7964109746065,1,0.0,13.186
28742,2,2,2,8.636,2021-01-22 07:03:00,2021-07-27 04:57:00,157.79312906822915,343.70565221637736,1,16.435,17.272
12686,1,0,1,7.522,2021-07-27 05:08:00,2021-07-27 05:08:00,157.7859963540741,157.7859963540741,1,0.0,7.522
9215,1,1,1,6.481,2021-07-27 05:14:00,2021-07-27 05:14:00,157.78136888208334,157.78136888208334,1,0.0,6.481
17219,1,0,1,11.778,2021-07-27 05:37:00,2021-07-27 05:37:00,157.7653193610764,157.7653193610764,1,0.0,11.778
79180,2,2,2,8.497,2021-01-25 06:12:00,2021-07-27 05:40:00,157.76331335246527,340.7409753895023,1,13.57,16.994
86404,2,0,2,9.824,2021-01-22 05:07:00,2021-07-27 05:42:00,157.76209327900463,343.78637568641204,1,7.908,19.648
63165,1,1,1,29.075,2021-07-27 06:27:00,2021-07-27 06:27:00,157.7306835718287,157.7306835718287,1,14.788,29.075
15702,1,1,1,16.868,2021-07-27 07:02:00,2021-07-27 07:02:00,157.7062973684375,157.7062973684375,1,0.0,16.868
53589,1,0,2,49.599,2021-07-27 07:09:00,2021-07-27 07:09:00,157.70175012910877,157.70175012910877,1,0.0,49.599
97467,1,1,1,8.47,2021-07-27 07:34:00,2021-07-27 07:34:00,157.68413409164353,157.68413409164353,1,0.0,8.47
7684,1,1,1,17.31,2021-07-27 08:21:00,2021-07-27 08:21:00,157.65145375182868,157.65145375182868,1,0.0,17.31
10894,2,1,2,12.473,2021-01-24 06:23:00,2021-07-27 08:22:00,157.65131278333334,341.7334076907407,1,8.832,24.947
8057,1,1,1,14.474,2021-07-27 08:26:00,2021-07-27 08:26:00,157.64827683322918,157.64827683322918,1,0.0,14.474
73019,2,2,2,7.286,2021-01-24 08:12:00,2021-07-27 08:51:00,157.63061950412038,341.6579227448611,2,29.324,14.573
15058,2,1,2,11.069,2021-01-22 09:20:00,2021-07-27 09:09:00,157.61850200468749,343.6107473750579,2,0.0,22.138
8660,1,0,1,7.683,2021-07-27 09:33:00,2021-07-27 09:33:00,157.60176931905093,157.60176931905093,1,0.0,7.683
76536,1,0,1,13.361,2021-07-27 09:56:00,2021-07-27 09:56:00,157.58579268127315,157.58579268127315,1,0.0,13.361
99370,1,1,1,13.932,2021-07-27 10:10:00,2021-07-27 10:10:00,157.57593663555554,157.57593663555554,1,0.0,13.932
86734,2,1,5,35.478,2021-01-23 02:17:00,2021-07-27 11:03:00,157.53940162305557,342.90441319712966,1,10.024,70.957
51493,1,0,12,168.587,2021-07-27 11:46:00,2021-07-27 11:46:00,157.50950745305556,157.50950745305556,1,0.0,1011.52
62398,1,0,2,18.083,2021-07-27 11:51:00,2021-07-27 11:51:00,157.5056923396875,157.5056923396875,1,0.0,36.166
48465,1,0,19,306.366,2021-07-27 12:18:00,2021-07-27 12:18:00,157.4869017438426,157.4869017438426,1,0.0,1838.197
50337,1,1,1,23.649,2021-07-27 13:57:00,2021-07-27 13:57:00,157.4186100969676,157.4186100969676,1,0.0,23.649
11547,2,1,3,22.885,2021-01-23 12:27:00,2021-07-27 14:18:00,157.40376926871528,342.48119982427085,1,45.796,45.771
28332,1,0,1,17.36,2021-07-27 14:29:00,2021-07-27 14:29:00,157.39652152761573,157.39652152761573,1,0.0,17.36
34140,1,2,2,41.322,2021-07-27 14:35:00,2021-07-27 14:35:00,157.39178772332176,157.39178772332176,1,0.0,82.644
3571,2,1,2,11.885,2021-01-21 13:18:00,2021-07-27 14:36:00,157.39154944270834,344.44518370196755,2,29.586,23.769
31079,1,0,1,12.242,2021-07-27 14:38:00,2021-07-27 14:38:00,157.3898955042014,157.3898955042014,1,0.0,12.242
36572,1,0,1,12.258,2021-07-27 15:11:00,2021-07-27 15:11:00,157.3672445186227,157.3672445186227,1,0.0,12.258
49530,1,0,1,13.749,2021-07-27 16:00:00,2021-07-27 16:00:00,157.33290157061342,157.33290157061342,1,6.241,13.749
85544,2,0,11,148.105,2021-01-23 09:04:00,2021-07-27 16:04:00,157.3302881122338,342.6217001492708,1,62.552,888.63
72718,1,0,1,8.757,2021-07-27 16:14:00,2021-07-27 16:14:00,157.32324963961807,157.32324963961807,1,0.0,8.757
8631,1,3,3,33.335,2021-07-27 16:14:00,2021-07-27 16:14:00,157.32299533392361,157.32299533392361,1,16.345,100.005
11161,2,3,7,65.731,2021-01-23 13:38:00,2021-07-27 16:44:00,157.3025317675926,342.4314669527778,1,17.878,262.923
6335,1,0,1,14.482,2021-07-27 16:49:00,2021-07-27 16:49:00,157.29874321229167,157.29874321229167,1,0.0,14.482
44120,2,1,2,18.477,2021-01-22 13:01:00,2021-07-27 17:12:00,157.2832695129051,343.45737830920143,2,14.855,36.954
5632,1,1,1,18.131,2021-07-27 17:40:00,2021-07-27 17:40:00,157.26350400438656,157.26350400438656,1,9.807,18.131
65674,1,1,2,20.962,2021-07-27 17:50:00,2021-07-27 17:50:00,157.25675977096066,157.25675977096066,1,0.0,20.962
72998,1,0,1,16.739,2021-07-27 17:57:00,2021-07-27 17:57:00,157.2515726519676,157.2515726519676,1,0.0,16.739
74714,2,2,6,17.841,2021-01-23 14:11:00,2021-07-27 18:24:00,157.23328129094907,342.408582216875,2,8.444,35.682
47208,2,0,5,35.723,2021-01-23 15:46:00,2021-07-27 19:01:00,157.20724950141204,342.3426545940046,1,16.048,107.17
66719,1,1,1,11.726,2021-07-27 19:24:00,2021-07-27 19:24:00,157.19116020106483,157.19116020106483,1,0.0,11.726
58982,1,1,1,5.2,2021-07-27 19:37:00,2021-07-27 19:37:00,157.18212605627315,157.18212605627315,1,0.0,5.2
39420,2,1,3,26.495,2021-01-24 18:01:00,2021-07-27 19:46:00,157.17623782775465,341.2492818092361,1,17.573,52.99
54145,2,0,3,23.585,2021-01-22 20:11:00,2021-07-27 20:05:00,157.16291888832174,343.1590068512847,2,11.177,47.17
13608,2,1,20,224.632,2021-01-24 17:26:00,2021-07-27 20:22:00,157.1512509682986,341.27350791274307,1,88.032,3369.477
49023,2,1,4,40.862,2021-01-24 16:26:00,2021-07-27 20:28:00,157.14680485152778,341.3148604070833,1,15.125,163.447
40569,1,0,1,6.411,2021-07-27 20:47:00,2021-07-27 20:47:00,157.13333526496527,157.13333526496527,1,60.314,6.411
82375,1,0,1,18.514,2021-07-27 20:49:00,2021-07-27 20:49:00,157.13215204748843,157.13215204748843,1,0.0,18.514
20171,2,1,2,8.057,2021-01-24 21:18:00,2021-07-27 21:17:00,157.11266392287038,341.11235142287035,1,87.574,16.114
76366,2,1,4,42.634,2021-01-22 18:17:00,2021-07-27 21:28:00,157.1051898302315,343.2376551080092,1,14.047,170.537
44551,1,1,2,30.3,2021-07-27 21:34:00,2021-07-27 21:34:00,157.10097359657408,157.10097359657408,1,82.409,30.3
75609,2,0,2,21.36,2021-01-25 20:44:00,2021-07-27 21:50:00,157.09027200283563,340.1357233917245,2,18.897,42.719
60156,1,2,2,16.773,2021-07-27 22:15:00,2021-07-27 22:15:00,157.07258310962962,157.07258310962962,1,0.0,33.547
49812,1,1,1,26.575,2021-07-27 22:58:00,2021-07-27 22:58:00,157.04277743575233,157.04277743575233,1,0.0,26.575
80959,2,1,2,16.652,2021-01-24 21:08:00,2021-07-27 23:01:00,157.04067279381945,341.11902927530093,2,10.105,33.305
86282,1,0,1,21.55,2021-07-27 23:01:00,2021-07-27 23:01:00,157.0406458622338,157.0406458622338,1,0.0,21.55
3844,1,0,1,11.092,2021-07-27 23:02:00,2021-07-27 23:02:00,157.03979999962962,157.03979999962962,1,0.0,11.092
66390,2,0,2,23.8,2021-01-23 22:45:00,2021-07-27 23:24:00,157.02493561028936,342.0515212584375,2,71.047,47.601
6387,1,0,1,24.404,2021-07-27 23:57:00,2021-07-27 23:57:00,157.00196018392361,157.00196018392361,1,17.283,24.404
82029,1,0,1,16.719,2021-07-28 00:23:00,2021-07-28 00:23:00,156.9834864344676,156.9834864344676,1,0.0,16.719
67736,2,3,7,43.658,2021-01-22 22:20:00,2021-07-28 00:26:00,156.98192567104167,343.06899743030095,1,0.0,130.974
27122,1,0,1,10.057,2021-07-28 00:51:00,2021-07-28 00:51:00,156.96427054572916,156.96427054572916,1,0.0,10.057
14805,2,0,9,106.705,2021-01-22 22:00:00,2021-07-28 01:11:00,156.95046402930555,343.08331125152773,1,16.753,426.82
37039,1,0,1,9.513,2021-07-28 01:12:00,2021-07-28 01:12:00,156.9496500348611,156.9496500348611,1,8.915,9.513
30102,1,1,1,6.953,2021-07-28 01:23:00,2021-07-28 01:23:00,156.94194363702545,156.94194363702545,1,0.0,6.953
23256,2,2,7,38.937,2021-01-23 22:40:00,2021-07-28 01:37:00,156.9325722511458,342.054944936331,2,12.627,77.873
84500,1,1,1,9.759,2021-07-28 01:48:00,2021-07-28 01:48:00,156.92495699909722,156.92495699909722,1,0.0,9.759
79847,2,2,3,22.837,2021-01-23 01:29:00,2021-07-28 02:07:00,156.9114733915625,342.9380474656366,1,20.303,68.512
17024,2,0,4,16.843,2021-01-23 23:55:00,2021-07-28 02:15:00,156.9058368859259,342.00280447851856,1,9.189,33.686
71185,1,0,1,7.459,2021-07-28 02:18:00,2021-07-28 02:18:00,156.90408330635418,156.90408330635418,1,0.0,7.459
12095,2,1,4,33.735,2021-01-24 02:17:00,2021-07-28 02:50:00,156.88140381438657,341.9044593699421,1,18.801,67.47
98653,2,1,4,23.815,2021-04-27 02:54:00,2021-07-28 03:50:00,156.83964409777778,248.8791464125926,1,23.815,47.63
71679,2,0,7,70.128,2021-01-25 03:32:00,2021-07-28 03:56:00,156.8360703660301,340.8526444401042,1,7.885,350.641
11284,2,0,3,22.558,2021-01-24 22:27:00,2021-07-28 03:58:00,156.83459091609953,341.0641742494328,1,22.09,67.674
69934,2,1,3,20.383,2021-01-22 21:37:00,2021-07-28 03:58:00,156.8341113906713,343.0990187980787,1,0.0,61.148
88697,2,1,3,26.842,2021-01-24 23:04:00,2021-07-28 04:28:00,156.81387099512733,341.0387784025347,2,18.35,53.684
49118,1,0,1,6.308,2021-07-28 05:07:00,2021-07-28 05:07:00,156.78618294298613,156.78618294298613,1,0.0,6.308
95063,2,3,12,137.943,2021-01-22 23:53:00,2021-07-28 05:15:00,156.78122219246526,343.00461339616896,1,219.947,551.772
72218,2,1,11,87.812,2021-01-23 05:20:00,2021-07-28 05:48:00,156.75803992271992,342.77712557086807,2,10.816,175.623
56471,1,0,1,13.052,2021-07-28 05:58:00,2021-07-28 05:58:00,156.75131821063658,156.75131821063658,1,0.0,13.052
15130,2,1,4,41.687,2021-01-24 05:37:00,2021-07-28 06:15:00,156.73905007466433,341.76539266725695,2,20.227,83.375
39558,2,0,2,13.218,2021-03-26 06:13:00,2021-07-28 06:19:00,156.7364626299074,280.7408144817593,2,115.288,26.436
85092,2,1,3,43.489,2021-01-22 07:21:00,2021-07-28 07:47:00,156.6752947947338,343.69366285028934,2,18.8,130.468
94507,2,1,2,9.593,2021-01-25 06:31:00,2021-07-28 09:04:00,156.62217738916667,340.7279991484259,1,16.497,19.186
47062,1,0,1,8.044,2021-07-28 09:29:00,2021-07-28 09:29:00,156.60433299443287,156.60433299443287,1,0.0,8.044
78405,1,1,1,18.266,2021-07-28 09:30:00,2021-07-28 09:30:00,156.6038734362963,156.6038734362963,1,8.901,18.266
47120,1,0,1,11.057,2021-07-28 09:57:00,2021-07-28 09:57:00,156.58521777164353,156.58521777164353,1,0.0,11.057
36497,1,0,1,25.868,2021-07-28 12:11:00,2021-07-28 12:11:00,156.49174043060185,156.49174043060185,1,0.0,25.868
60070,2,4,5,50.028,2021-03-25 11:36:00,2021-07-28 12:16:00,156.48834186975697,281.51610807346066,1,16.443,250.141
81406,2,0,4,51.956,2021-01-25 09:30:00,2021-07-28 12:17:00,156.48764027832175,340.603925000544,1,12.809,207.826
58242,1,0,1,20.091,2021-07-28 12:45:00,2021-07-28 12:45:00,156.46807234050925,156.46807234050925,1,0.0,20.091
67329,2,1,2,22.397,2021-01-25 04:51:00,2021-07-28 13:19:00,156.44461229186342,340.7973900696412,1,20.13,44.794
71546,1,0,1,10.809,2021-07-28 13:51:00,2021-07-28 13:51:00,156.4228897127315,156.4228897127315,1,0.0,10.809
25640,1,0,5,103.227,2021-07-28 14:08:00,2021-07-28 14:08:00,156.4105934004051,156.4105934004051,1,0.0,103.227
48658,1,0,17,217.062,2021-07-28 14:34:00,2021-07-28 14:34:00,156.3926355120023,156.3926355120023,1,0.0,217.062
31052,1,1,1,28.561,2021-07-28 15:03:00,2021-07-28 15:03:00,156.37283007515046,156.37283007515046,1,0.0,28.561
54979,2,1,3,20.218,2021-01-23 12:56:00,2021-07-28 15:17:00,156.36276440938656,342.46100515012733,2,0.0,40.436
